866	event62_a_3	モンツキハカマキリ	もんつきはかまきり	害虫同士の婚姻の儀式……と推測される儀式<br>のために現れた、つがいの片方。<br>『花嫁の原石』と呼ばれる魔力の籠もった指輪を<br>奪い、捧げようとしたが、受取を拒否された。<br>その姿に哀れみを感じる市民も、<br>少なからずいたようだが、害虫に慈悲は不要である。<br><br>※緊急任務「花嫁の原石を探して」にて登場	カマキリ	リリィウッド	866	3	5	4			0
867	event62_b_3	ツノカクシートル	つのかくしーとる	害虫同士の婚姻の儀式……と推測される儀式<br>のために現れた、つがいの片方。<br>推測ではあるが、もし儀式が成功した場合、<br>害虫の大繁殖が発生したと予想する学者もいたが、<br>『花嫁の原石』のサイズ不足（つまり魔力不足）で、<br>儀式が失敗したようで、真実はわからない。<br><br>※緊急任務「花嫁の原石を探して」にて登場	カブトムシ	リリィウッド	867	3	5	3			0
868	whaleboss_001_4	メイルテンペスト	めいるてんぺすと	古代害虫を守護するための、特殊な能力を持つ害虫。<br>同系統で格上のストームブリンガーに比べると、<br>天候操作能力は落ちるが単独の戦闘能力は遜色ない。<br>ストームブリンガーよりも小型であり、<br>その分、移動能力に優れ、多数出現した場合、<br>古代害虫への接近が非常に困難になるだろう。	ハチ	？？？	868	4	8	17			0
869	whale021_a_5	トランスドゥーム	とらんすどぅーむ	死してもなお蘇る、不滅の古代害虫。<br>死骸となっても、魔力によって再生、復活する。<br>シェイプシフターやエボルブ・シンなど、<br>異常な復活能力を持つ系統の<br>古代害虫の正体は未だ研究途中だ。<br>ただ、突然変異であり、分身はいても『子』はいない、<br>一世代のみの存在なのでは、と推測されている。	チョウ	？？？	869	5	8	12			0
870	raid020003_3	ノン・オーダー	のん・おーだー	古代害虫の影響を受けて変異した害虫のうち、<br>暴走状態にある害虫たちの総称。<br>古代害虫の魔力によって、これらの害虫は巨大化、<br>凶暴化し、見境なく暴れるようになった。<br>古代害虫の近くにいけば、その意思を受けて、<br>古代害虫を守る、あるいは指示どおりの対象を<br>攻撃するようになる。	複数種	？？？	870	3	8	19			0
871	enemy_moth_red0_single_2	グリドーガ	ぐりどーが	スプリングガーデンの最果てとも呼ばれる、<br>グリドの白き森淵に出現する害虫。<br>非常に凶暴で、生命体なら何にでも襲いかかる。<br>より大型のガ型害虫であるアングリードの<br>幼体ではないか、と推測されている。	ガ	ウィンターローズ	871	2	1	5			0
872	raid120000_3	アングリード	あんぐりーど	スプリングガーデンの最果てとも呼ばれる、<br>グリドの白き森淵に出現する害虫。<br>非常に凶暴で、手当たり次第に襲い掛かってくる。<br>また、その凶暴性は近くの害虫にも伝播するらしく、<br>群れ全体で暴走して襲い掛かってくるため、<br>目撃したら近寄らずに逃げた方がいいかもしれない。	チョウ	ウィンターローズ	872	3	1	12			0
873	boss_mantis_event210_white_all_3	アグレスメネス	あぐれすめねす	最近、害虫活性化の異変が発生している、<br>ウィンターローズ北部に出現した害虫。<br>封印大氷壁から漏れ出た毒に影響されたのか、<br>原型を留めないほどに巨大化、凶暴化している。<br>時間の経過とともに、より凶暴になる傾向があり、<br>発見しだい、早急に討伐することが望ましい。	カマキリ	ウィンターローズ	873	3	1	4			0
874	enemy_greencaterpillar_magenta0_single_2	ジャングルグル	じゃんぐるぐる	バナナオーシャン北部の密林地帯に出現する害虫。<br>派手な体色のため、発見しやすいように思えるが、<br>原色の巨大な花などに紛れており、<br>意外と発見しにくい。<br>不用意に接近すると<br>猛烈な回転で吹き飛ばされるため、<br>密林を移動する際には注意が必要だ。	イモムシ	バナナオーシャン	874	2	2	2			0
875	enemy_bee_blue0_single_2	ミツリンチクリン	みつりんちくりん	バナナオーシャン北部の密林地帯に出現する害虫。<br>この害虫が厄介なのは、その数と耐久力だ。<br>群れで出現する上に、個々が思いの外頑丈で、<br>攻撃力の低さに舐めてかかると包囲されてしまう。<br>焦らず、一体ずつ確実に仕留めることを心がけよう。	ハチ	バナナオーシャン	875	2	2	17			0
876	enemy_dragonfly_blue0_single_2	ワイルドラゴ	わいるどらご	バナナオーシャン北部の密林地帯に出現する害虫。<br>生命力に溢れた害虫であり、トンボ型の外見ながら、<br>一時も止まらずに飛び回っている。<br>うっかり群生地に踏み込むと、<br>一斉に飛びかかってくるため、注意しよう。	トンボ	バナナオーシャン	876	2	2	14			0
877	enemy_slug_magenta0_single_2	ジメットル	じめっとる	バナナオーシャン北部の密林地帯に出現する害虫。<br>密林の沼地に潜む害虫であり、<br>ぬかるみに足を取られたところを、<br>泥の中から飛びかかってくる、危険な存在だ。<br>万全な体勢で迎え撃てればそれほど強くないので、<br>沼地では足元に気をつけて進むとよい。	ナメクジ	バナナオーシャン	877	2	2	15			0
878	enemy_beetle_red0_single_3	リーブズインセクト	りーぶずいんせくと	リリィウッドにある広大なエレンベルクの樹海に<br>出現した極限指定害虫の手下。<br>小型ながら、非常に硬度の高い外殻を持つ。<br>体色ごとに付き従う害虫が異なっており、<br>リーブマンティスには赤の、<br>リーブズビートルには青の、<br>リーブズスコーピオンには黄の、<br>リーブズスパイダーには紫の<br>インセクトが付き従っている。	カブトムシ	リリィウッド	878	3	5	3			0
879	raid060010_4	リーブズマンティス	りーぶずまんてぃす	リリィウッドにある広大なエレンベルクの樹海に<br>出現した極限指定害虫。<br>背に背負った炎が示すように、<br>その鎌は魔力で激しく熱されており、<br>金属製の盾や鎧も、瞬時に溶かしてしまう。<br>よほど魔力に自信がある花騎士でなければ、<br>受け止めずに回避しないと耐えきれない。	カマキリ	リリィウッド	879	4	5	4			0
880	raid100001_4	リーブズビートル	りーぶずびーとる	リリィウッドにある広大なエレンベルクの樹海に<br>出現した極限指定害虫。<br>巨大な螺旋状の角は、攻撃時に高速で回転し、<br>周囲の地面や木々を巻き込んで一瞬で破砕する。<br>突進を止める術はなく、密集して攻撃を受ければ、<br>大部隊でもたやすく全滅する。<br>強力な花騎士が、散開して対処するしかないだろう。	カブトムシ	リリィウッド	880	4	5	3			0
881	event34_a_4	リーブズコーピオン	りーぶずこーぴおん	リリィウッドにある広大なエレンベルクの樹海に<br>出現した極限指定害虫。<br>動きこそ鈍いものの、分厚い外殻で、<br>ほとんどの攻撃が弾かれてしまう。<br>また、その尾の動きだけは異常に俊敏で、<br>恐るべき貫通力も持つため、<br>不用意に近づくのは避けるべきである。	サソリ	リリィウッド	881	4	5	10			0
882	raid150003_4	リーブズスパイダー	りーぶずすぱいだー	リリィウッドにある広大なエレンベルクの樹海に<br>出現した極限指定害虫。<br>広範囲に糸を張り、獲物を絡め取る。<br>一度絡め取られれば、刃物でも糸を切ることはできず、<br>花騎士の膂力でも脱出は困難である。<br>遠距離から強力な魔法を撃ち込むしかないだろう。	クモ	リリィウッド	882	4	5	6			0
883	event73_b_4	リーブズスタッグ	りーぶずすたっぐ	リリィウッドにある広大なエレンベルクの樹海に<br>出現した極限指定害虫のうち、特に大型のもの。<br>その巨体からは信じられないほどの速度で飛行し、<br>体当たりをする。<br>まともに喰らえば城壁ですら崩れさるため、<br>回避するしかないが、それも困難である。<br>どうにか集団で足止めし、一斉攻撃をしたい。	クワガタムシ	リリィウッド	883	4	5	7			0
884	enemy_mantis_blue0_single_2	カマノガワ	かまのがわ	ベルガモットバレー、ウカガミの谷に、<br>七夕近くになると出現するという害虫。<br>カマキリ型にしては異常なほど飛行能力が高く、<br>天空より襲い掛かってくるため、<br>まるで天の川から飛び降りてくるようだという。<br><br>緊急任務「天まで届く願い事」にて登場	カマキリ	ベルガモットバレー	884	2	4	4			0
885	enemy_hopper_red0_single_2	タナバッタ	たなばった	ベルガモットバレー、ウカガミの谷に、<br>七夕近くになると出現するという害虫。<br>見境なくジャンプしては、高い木や建物を破壊する。<br>そのため、短冊をくくりつけた竹などが<br>倒されることもある、迷惑な害虫だ。<br><br>緊急任務「天まで届く願い事」にて登場	バッタ	ベルガモットバレー	885	2	4	21			0
886	enemy_scorpion_magenta0_single_2	サソーメン	さそーめん	ベルガモットバレー、ウカガミの谷に、<br>七夕近くになると出現するという害虫。<br>なぜかよく川を流れてくる。<br>うっかり川辺に寄ると、川の中から<br>襲い掛かってくるので注意が必要だ。<br><br>緊急任務「天まで届く願い事」にて登場	サソリ	ベルガモットバレー	886	2	4	10			0
887	enemy_slug_yellow0_single_2	願イカナイマスラグ	ねがいかないますらぐ	ベルガモットバレー、ウカガミの谷に、<br>七夕近くになると出現するという害虫。<br>金運の上がりそうな体色から、<br>目撃すると願いが叶うと言われているが、<br>迷信なので決して近づかないように。<br><br>緊急任務「天まで届く願い事」にて登場	ナメクジ	ベルガモットバレー	887	2	4	15			0
888	event63_c_2	メオトシトリーマス	めおとしとりーます	ベルガモットバレー、ウカガミの谷に、<br>七夕近くになると出現するという害虫。<br>必ず雌雄一対で行動する害虫。<br>なぜか雄は離れようとするが、<br>雌が粘着液により逃がさない。<br>ついでに粘着液で他の動物も捕らえる、迷惑な存在だ。<br><br>緊急任務「天まで届く願い事」にて登場	ナメクジ	ベルガモットバレー	888	2	4	15			0
889	event63_a_3	タケハエートル	たけはえーとる	ベルガモットバレー、ウカガミの谷に出現する害虫。<br>体の一部が、竹や筍に酷似しているため、<br>竹林に潜んでいると非常に見つけづらい。<br>竹を求めて林に入ることの多い七夕の時期には、<br>特に厄介な害虫だ。<br><br>緊急任務「天まで届く願い事」にて登場	カブトムシ	ベルガモットバレー	889	3	4	3			0
890	event63_b_3	願い多すぎフライ？	ねがいおおすぎふらい？	ベルガモットバレー、ウカガミの谷に、<br>七夕近くになると出現するという害虫。<br>光るものを集める習性があり、宝石や、<br>キラキラした装飾品などを奪っては、<br>高所にある巣に集めようとする。<br>巣の周囲には他の害虫も集まるため、<br>非常に厄介な存在である。<br><br>緊急任務「天まで届く願い事」にて登場	チョウ	ベルガモットバレー	890	3	4	12			0
891	raid080002_3	スコルーイン	すこるーいん	バナナオーシャン北部の密林に出現する大型害虫。<br>目が痛くなるような体色から想像する通り、<br>猛毒をもっている。<br>毒は巨大な尾の針に集中しているが、<br>刺して注入するだけでなく、地面に叩きつけて<br>周囲に毒液を撒き散らすこともできるため、<br>遠距離からの攻撃で対処するのが望ましい。	サソリ	バナナオーシャン	891	3	2	10			0
892	enemy_bee_blue0_single_2	ビィーチキラー	びぃーちきらー	バナナオーシャンの海近くに出現する害虫。<br>砂浜で出現した場合、その体色から、<br>砂に紛れて目視が困難な場合がある。<br>特に、獲物を待ち、地上で待機している状態は<br>発見が難しく、不意打ちを受けるケースも多い。<br>接近すると飛び立って襲い掛かってくるため、<br>その前兆を見逃さないようにしたい。	ハチ	バナナオーシャン	892	2	2	17			0
893	enemy_greencaterpillar_magenta0_single_2	ヒヤケムシ	ひやけむし	バナナオーシャンの海近くに出現する害虫。<br>直射日光を好む。<br>しかし、日光で体表が焼け、ダメージを受けている<br>という観察結果もあるため、<br>なぜ直射日光の当たる場所に出てくるのかは不明。<br>益虫であった頃の習性が残っているのかもしれない。	ケムシ	バナナオーシャン	893	2	2	8			0
894	enemy_slug_yellow0_single_2	ナマデココ	なまでここ	バナナオーシャンの海近くに出現する害虫。<br>弾力が非常に強く、刃や弾丸も受け止めてしまう。<br>また、バナナオーシャンに生息するためか、<br>炎や熱にも強く、対処の難しい害虫である。<br>そのため、攻撃を行う際には、<br>パワーを一点に集中して貫通を狙うのがよい。	ナメクジ	バナナオーシャン	894	2	2	15			0
895	enemy_ant_red0_single_2	シオヒアリ	しおひあり	バナナオーシャンの海近くに出現する害虫。<br>砂の中に潜むという変わった習性を持つ。<br>地上に飛び出してくる速度は大したことがないため、<br>不意打ちを恐れる必要はないが、<br>群れで存在する場合、その総数がわかりにくい。<br>そのため、この害虫と遭遇した際は、<br>他に砂から出てくる仲間がいないか注意すること。	アリ	バナナオーシャン	895	2	2	1			0
896	raid130001_3	ビーチケムーズ	びーちけむーず	バナナオーシャンの砂浜を我が物にせんと、<br>赤と緑のペアで出現する害虫。<br>砂浜で鍛えたコンビネーションは抜群であり、<br>花騎士でも見習うべきところが多い。<br>そのため、この害虫の討伐に成功した騎士団は、<br>自然と連携力が向上していることが多いようだ。	イモムシ	バナナオーシャン	896	3	2	2			0
897	enemy_bee_magenta0_single_2	ウェーブーン	うぇーぶーん	バナナオーシャンの海近くに出現する害虫。<br>群れからはぐれて行動することが多い。<br>そのため予想もつかない場所で遭遇することがある。<br>それほど強い害虫ではないが、<br>一般市民が遭遇しないよう、<br>海岸での祭りなどでは注意が必要である。	ハチ	バナナオーシャン	897	2	2	17			0
898	enemy_chrysalis_red0_single_3	ハイウェイワーム	はいうぇいわーむ	滅びの都市ブレーメン崩壊後に閉鎖された、<br>キルフ交易路跡地に出現した極限指定害虫の手下。<br>異常なほどの超高速で突進してくる厄介な害虫だ。<br>体色ごとに付き従う害虫が異なっており、<br>ハイウェイビーには赤の、<br>ハイウェイバティには青の、<br>ハイウェイスコルには黄の、<br>ハイウェイアントには紫のハイウェイワームが<br>付き従っている。	ミノムシ	コダイバナ	898	3	6	18			0
899	raid020000_4	ハイウェイビー	はいうぇいびー	滅びの都市ブレーメン崩壊後に閉鎖された、<br>キルフ交易路跡地に出現した極限指定害虫。<br>超高速で飛行する害虫であり、<br>音よりも速い動きで周囲に衝撃波を生み出す。<br>並の花騎士では近寄ることもできないが、<br>練達の花騎士の中には衝撃波を刃で切断し、<br>仕留める者もいたという。	ハチ	コダイバナ	899	4	6	17			0
900	boss_butterfly_event22_002_all_4	ハイウェイバティ	はいうぇいばてぃ	滅びの都市ブレーメン崩壊後に閉鎖された、<br>キルフ交易路跡地に出現した極限指定害虫。<br>非常に動きの速い害虫であり、<br>超高速でその巨大な翅を動かすことにより、<br>周囲に荒れ狂うハリケーンを巻き起こす。<br>並の花騎士では近寄ることもできないが、<br>物ともせずに接近して撃破した<br>熟練の花騎士もいたという。	チョウ	コダイバナ	900	4	6	12			0
901	event34_a_4	ハイウェイスコル	はいうぇいすこる	滅びの都市ブレーメン崩壊後に閉鎖された、<br>キルフ交易路跡地に出現した極限指定害虫。<br>分厚い外殻に巨大な尾針、鋭利なハサミと、<br>殺傷能力の高い武器が備わった害虫。<br>高速移動するこの害虫に攻撃を当てるのは困難だが、<br>極限指定討伐に出陣した花騎士の中には、<br>一撃で外殻を断ち切り、仕留めた者もいるという。	サソリ	コダイバナ	901	4	6	10			0
902	raid010003_4	ハイウェイアント	はいうぇいあんと	滅びの都市ブレーメン崩壊後に閉鎖された、<br>キルフ交易路跡地に出現した極限指定害虫。<br>機動性に優れ、超高速で移動しつつも、<br>どんなカーブにも対応する恐るべき害虫。<br>一度狙われると、どんなに逃げても無駄だろう。<br>討伐隊では、強い魔力を持った花騎士が、<br>接近される前に吹き飛ばし対応したという。	アリ	コダイバナ	902	4	6	1			0
903	event42_b_4	ハイウェイクイーン	はいうぇいくいーん	滅びの都市ブレーメン崩壊後に閉鎖された、<br>キルフ交易路跡地に出現した極限指定害虫。<br>群れのボスともいえる存在であり、<br>一際巨大で、怪力と超機動性、<br>そして指揮能力を併せ持つ危険な害虫。<br>優先的に仕留めたいが、強力な酸を<br>広範囲に嵐のように噴射するため、<br>歴戦の花騎士を編成して対応するのがよい。	アリ	コダイバナ	903	4	6	1			0
904	enemy_fly_yellow0_single_2	ゼイタクキブーン	ぜいたくきぶーん	バナナオーシャンのリゾート地、<br>ティーリ島に出現した害虫。<br>せっかくリゾート地に来たのだから、<br>いつもより贅沢な命を啜りたい……。<br>贅沢に破壊し、贅沢に暴れたい……。<br>そんなリゾート気分の害虫を、<br>花騎士の一撃が粉砕する。<br><br>※緊急任務「三日月の島と真夏の太陽」にて登場	ハエ	バナナオーシャン	904	2	2	16			0
905	enemy_beetle_magenta0_single_2	マンキツシタロス	まんきつしたろす	バナナオーシャンのリゾート地、<br>ティーリ島に出現した害虫。<br>他の害虫と誘い合ってやってきたが、<br>この害虫だけ先に着いたので、<br>少しだけリゾートを満喫した。<br>すぐに花騎士に倒されたが、<br>仲間たちよりは少しだけ幸せだったかもしれない。<br><br>※緊急任務「三日月の島と真夏の太陽」にて登場	カブトムシ	バナナオーシャン	905	2	2	3			0
906	enemy_bee_red0_single_2	イヤサレルバー	いやされるばー	バナナオーシャンのリゾート地、<br>ティーリ島に出現した害虫。<br>南国リゾートでの癒やしを求めて<br>ティーリ島にやってきた。<br>しかしその願いが叶うことはなく、<br>花騎士によって倒されたのだった。<br><br>※緊急任務「三日月の島と真夏の太陽」にて登場	ハチ	バナナオーシャン	906	2	2	17			0
907	enemy_butterfly_blue0_single_2	クツロギマチョウ	くつろぎまちょう	バナナオーシャンのリゾート地、<br>ティーリ島に出現した害虫。<br>寛ぐために南国まで飛んできた。<br>絶望をもたらすための重い鎧や毒鱗粉は<br>脱ぎ捨ててリラックスしていたが、<br>それが仇になったようだ。<br><br>※緊急任務「三日月の島と真夏の太陽」にて登場	チョウ	バナナオーシャン	907	2	2	12			0
908	event64_c_2	トウブントラアント	とうぶんとらあんと	バナナオーシャンのリゾート地、<br>ティーリ島に出現した害虫。<br>甘さを求めてウロウロしているが、<br>水分と糖分を取らないと暑さですぐ倒れてしまう。<br>猛暑時の水分補給の重要性を教えてくれる。<br><br>※緊急任務「三日月の島と真夏の太陽」にて登場	アリ	バナナオーシャン	908	2	2	1			0
909	event64_a_3	オヨゲナイモムシ	およげないもむし	バナナオーシャンのリゾート地、<br>ティーリ島に出現した害虫。<br>泳げないが、海に憧れ、<br>海についたら色んな遊びをしよう、<br>と計画を練っていた。<br>しかし、それが実現することはないだろう。<br><br>※緊急任務「三日月の島と真夏の太陽」にて登場	イモムシ	バナナオーシャン	909	3	2	2			0
910	event64_b_3	西瓜ドコデ蟻ンスカ	すいかどこでありんすか	バナナオーシャンのリゾート地、<br>ティーリ島に出現した害虫。<br>スイカ割りをエンジョイしている大型害虫だが、<br>少しでも気配を感じると、<br>スイカと勘違いして全力で攻撃してくる。<br>反撃し、ただのスイカとは違うところを見せてやれ。<br><br>※緊急任務「三日月の島と真夏の太陽」にて登場	アリ	バナナオーシャン	910	3	2	1			0
911	enemy_slug_magenta0_single_2	シオカゼベタリン	しおかぜべたりん	バナナオーシャン本土の海岸部などに出現する害虫。<br>比較的市街地近くにまでやってくるため、<br>討伐部隊にはおなじみの害虫だ。<br>強さはそれほどでないのだが、<br>大量の強いヌメりが武器を滑らせ、<br>手元を狂いやすくさせる。<br>可能なら魔法で攻撃することをおすすめする。	ナメクジ	バナナオーシャン	911	2	2	15			0
912	enemy_slug_blue0_single_2	ヌメフラシ	ぬめふらし	バナナオーシャンを取り囲む諸島部に出現する害虫。<br>体表に毒のある粘液をまとっており、<br>それを空中に散布し広範囲に攻撃する。<br>毒の効果は、花騎士ならば痺れや目眩程度だが、<br>一般人には生命の危険もあるため、<br>なるべく散布を引き起こす前に討伐したい。	ナメクジ	バナナオーシャン	912	2	2	15			0
913	enemy_caterpillar_magenta0_single_2	ウミケムス	うみけむす	バナナオーシャンを取り囲む諸島部に出現する害虫。<br>海を泳ぐケムシであるが、<br>意外なことに泳ぐ移動速度はかなり速く、<br>巨大な魚と見間違う報告が相次いでいる。<br>その機動力は脅威そのもの。<br>特にカナヅチの花騎士にとっては天敵である。	ケムシ	バナナオーシャン	913	2	2	8			0
914	enemy020000_2	ビーマン	びーまん	リリィウッド、エダの深き森に出現し、<br>木々の間を高速で飛び回る小型害虫。<br>同種のビーマン同士が接触すると飛行速度が<br>倍々に加速していく。<br>そのため、群れで出現すると厄介な相手だ。<br><br>緊急任務「取り戻すべき平穏」にて登場	ハチ	リリィウッド	914	2	5	17			0
915	enemy070001_2	アリノ・ママ	ありの・まま	リリィウッド、エダの深き森に出現する害虫。<br>アリ型害虫らしく群れで行動するのだが、<br>この害虫は、他の害虫の子どもであっても、<br>世話をする習性がある。<br>親からはぐれた幼虫の世話をよくしているようだ。<br><br>緊急任務「取り戻すべき平穏」にて登場	アリ	リリィウッド	915	2	5	1			0
916	raid100001_3	カブノ憑ケ者	かぶのつけもの	リリィウッド、エダの深き森に出現する害虫。<br>戦闘になると、根菜の漬物のような<br>酸味を感じる臭いを発する。<br>この臭いで他の害虫を呼び寄せるため、<br>倒すのに手間取ると増援が現れてしまう。<br>なるべく素早く退治すること。<br><br>緊急任務「取り戻すべき平穏」にて登場	カブトムシ	リリィウッド	916	3	5	3			0
917	raid120002_3	蝶触フライダー	ちょうしょくふらいだー	リリィウッド、エダの深き森に出現する害虫。<br>飛行能力が異常に発達しており、<br>信じられないほどの距離を疲労なく飛び続ける。<br>しかし、揚げ物の臭いに弱く、<br>酸化した油の臭いで動きが鈍くなるため、<br>用意しておくと楽に対処できるだろう。<br><br>緊急任務「取り戻すべき平穏」にて登場	チョウ	リリィウッド	917	3	5	12			0
918	enemy070001_2	アリノ・ママノ	ありの・ままの	リリィウッド、エダの深き森に出現する害虫。<br>巣を地上に剥き出しで作る習性がある。<br>そのため、この害虫の巣は中が丸見えで、<br>生活のあらゆる場面をさらけ出している。<br>害虫の研究を目的として捕獲依頼が出ることもある。<br><br>緊急任務「取り戻すべき平穏」にて登場	アリ	リリィウッド	918	2	5	1			0
919	enemy020000_2	ビィマックス	びぃまっくす	リリィウッド、エダの深き森に出現する害虫。<br>腹部に圧縮した空気を溜め込んでおり、<br>その圧力でパンパンに膨らんでいる。<br>それを利用して立体的な空中機動を行うため、<br>死角からの攻撃に注意したい。<br>腹部を攻撃すると空気が抜けて弱体化するため、<br>なるべくそこを狙っていこう。<br><br>緊急任務「取り戻すべき平穏」にて登場	ハチ	リリィウッド	919	2	5	17			0
920	raid010001_3	アーリィホシードー	あーりぃほしーどー	リリィウッド、エダの深き森に出現する害虫。<br>夢想改虫と呼ばれる強力な大型害虫が、<br>周囲に撒き散らす鱗粉が結晶化した物質を<br>好んで食したり、収集する習性がある。<br>そのため、この害虫が出現した場合、<br>近くに夢想改虫がいないか確認する必要がある。<br><br>緊急任務「取り戻すべき平穏」にて登場	アリ	リリィウッド	920	3	5	1			0
921	raid080000_3	夢想改虫コッソーリィ	むそうかいちゅうこっそーりぃ	エレンベルクの樹海付近で目撃された、<br>強力な大型害虫。<br>騎士団が束になっても討伐しきれなかったという。<br>発見報告は極めて稀で、また、出現しても、<br>攻撃性が低いため、遭遇した場合は放置推奨。<br>ただし、稀に訪れる『食事』の時期になると、<br>周囲で動くものなら仲間の害虫であろうと襲いかかる。<br><br>緊急任務「取り戻すべき平穏」にて登場	サソリ	リリィウッド	921	3	5	10			0
922	enemy_greencaterpillar_yellow0_single_2	サマータイムシ	さまーたいむし	ロータスレイク近海に突如として出現した、<br>謎の浮島に生息していた害虫。<br>バブルロータスの泡に覆われ、深海で長い時を<br>過ごしていた害虫である。<br>やっと訪れた、虫生で初めての夏……。<br>その夏を満喫するため、全力で飛び回っている。<br><br>緊急任務「ひと夏の海の調査記録」にて登場	イモムシ	ロータスレイク	922	2	7	2			0
923	enemy_caterpillar_magenta0_single_2	ジユウケンチュウ	じゆうけんちゅう	ロータスレイク近海に突如として出現した、<br>謎の浮島に生息していた害虫。<br>生まれて初めて見た……青い、空。<br>ずっと海の底で暮らしていた害虫は、<br>初めて地上へ出て、あふれる好奇心のまま、<br>自由に周囲を調べ始めるのだった。<br><br>緊急任務「ひと夏の海の調査記録」にて登場	ケムシ	ロータスレイク	923	2	7	8			0
924	enemy_chrysalis_red0_single_2	ナツヤスミノムシ	なつやすみのむし	ロータスレイク近海に突如として出現した、<br>謎の浮島に生息していた害虫。<br>これまではずっと深海に封印されてきたようだ。<br>立派な害虫になるため、勉強漬けの日々。<br>そんなある日、生まれて初めての『夏』が、<br>そして、夏休みがやってきたのだ！<br>さあ、冒険の始まりだ。<br><br>緊急任務「ひと夏の海の調査記録」にて登場	ミノムシ	ロータスレイク	924	2	7	18			0
925	enemy_moth_blue0_single_2	夏季休蛾	かききゅうが	ロータスレイク近海に突如として出現した、<br>謎の浮島に生息していた害虫。<br>深海に閉じ込められ、戦い続けて来た……。<br>気の休まる暇のない日々。<br>ただ起きて、戦い、帰ったら寝るだけ……。<br>そんな中に訪れた、束の間の夏休み……。<br>思う存分、羽を伸ばすしかない。<br><br>緊急任務「ひと夏の海の調査記録」にて登場	ガ	ロータスレイク	925	2	7	5			0
926	raid060001_3	カマーバケーション	かまーばけーしょん	ロータスレイク近海に突如として出現した、<br>謎の浮島に生息していた害虫。<br>深海に封じられ、害虫ばかりの島にいた。<br>害虫としての殺戮衝動を同類にぶつけていたが、<br>ある夏の日に地上に解き放たれたことで、<br>そこに来た花騎士に向かって衝動をぶつけてきた。<br><br>緊急任務「ひと夏の海の調査記録」にて登場	カマキリ	ロータスレイク	926	3	7	4			0
927	raid100002_3	オボンヤスビートル	おぼんやすびーとる	ロータスレイク近海に突如として出現した、<br>謎の浮島に生息していた害虫。<br>深海に封じられた島で、害虫同士戦い続けてきた。<br>来る日も来る日も戦い、戦い、の毎日。<br>たまには休みが欲しい……そう思っていたある日、<br>島が浮上し、夏がやってきた。<br>青い空、白い雲……もう、休むしかない。<br><br>緊急任務「ひと夏の海の調査記録」にて登場	カブトムシ	ロータスレイク	927	3	7	3			0
928	event65_a_4	葉根付き蜂	はねつきばち	ロータスレイク近海に突如として出現した、<br>謎の浮島に生息していた害虫。<br>島に存在する、害虫を活性化させる様々な薬草を、<br>その体に付着させ、異常に成長した大型害虫。<br>浮島がそのまま封印されなければ、<br>世界に解き放たれていたかもしれない……。<br><br>緊急任務「ひと夏の海の調査記録」にて登場	ハチ	ロータスレイク	928	4	7	17			0
929	event65_c_5	二蕾飛び蜂	ふたつぼみとびばち	ロータスレイク近海に突如として出現した、<br>謎の浮島に生息していた害虫。<br>攻撃モードになると羽の構造が変化し、<br>強力な光線で周囲を薙ぎ払う。<br>もし浮島が再封印されず解放されれば、<br>極限指定を受けるほどの脅威であっただろう。<br><br>緊急任務「ひと夏の海の調査記録」にて登場	ハチ	ロータスレイク	929	5	7	17			0
930	event65_b_5	荊棘大輪蜂	いばらたいりんばち	ロータスレイク近海に突如として出現した、<br>謎の浮島に生息していた害虫。<br>害虫を活性化するという島の生態系の頂点に立つ、<br>強力な大型害虫。<br>特に異常変異した棘つきの触手は強力で、<br>花騎士の大部隊による対処が必要だ。<br><br>緊急任務「ひと夏の海の調査記録」にて登場	ハチ	ロータスレイク	930	5	7	17			0
931	enemy_ant_blue0_single_2	シマン虫	しまんちゅう	バナナオーシャンを取り囲む諸島部に出現する害虫。<br>水や日光をほどよく好むためか、時折大量発生し、<br>沿岸部で大規模な討伐が行われることもある。<br>水中に引きずり込まれないように注意して戦おう。	アリ	バナナオーシャン	931	2	2	1			0
932	enemy_mantis_magenta0_single_2	"カマイバル	"	かまいばる	バナナオーシャンを取り囲む諸島部に出現する害虫。<br>個体としての生命力は並だが、その鎌部分だけが、<br>破壊されても高速で再生する。<br>鎌は滅びぬ、何度でも蘇るさ。<br>攻撃力のある部位を破壊して無力化する戦術は、<br>この害虫には通用しない。本体を狙おう。	カマキリ	バナナオーシャン	932	2	2	4			0
933	enemy_mantis_blue0_single_2	ウキシマンティス	うきしまんてぃす	バナナオーシャンを取り囲む諸島部に出現する害虫。<br>体を丸め、まるで眠るように生命活動を低下させて、<br>海上に浮いて待機する習性がある。<br>その姿を浮島や漂流物と勘違いして近寄った獲物に、<br>海上で襲いかかるのだ。<br>体が軽いため、水の上を歩くように<br>移動できるのも厄介である。	カマキリ	バナナオーシャン	933	2	2	4			0
934	enemy_dragonfly_magenta0_single_2	ショトンボ	しょとんぼ	バナナオーシャンを取り囲む諸島部に出現する害虫。<br>島々を渡り繁殖の媒介をしているため、<br>本来の生態系を大きく乱していると推測されている。<br>そのため、危険度以上に、討伐の必要性が高い。<br>目撃した場合は近くの騎士団駐屯地へ連絡を。	トンボ	バナナオーシャン	934	2	2	14			0
