_enableFlag	_enableValue	_bookId	_name	_bookNum	_languageOfFlower	_secondSceneOpenFlag	_secondDateSceneOpenFlag	_heartFlag	0x9	0xa	_deleteFlag	0xc
1		862	アーティチョーク	835	警告、独立独歩、傷つく心、他	0	0	0	2022-01-17 00:00:00	2022-01-17 00:00:00	0	2022-01-17 00:00:00
1		863	オレンジ(バレンタイン)	836	花嫁の喜び、純愛、華麗、他	0	0	1	2022-02-02 00:00:00	2022-02-02 00:00:00	0	2022-02-02 00:00:00
1		864	ミカン(バレンタイン)	837	寛大、気前のよさ、他	0	0	1	2022-02-02 00:00:00	2022-02-02 00:00:00	0	2022-02-02 00:00:00
1		865	アケビ	838	才能、唯一の恋	0	0	0	2022-02-02 00:00:00	2022-02-02 00:00:00	0	2022-02-02 00:00:00
1		866	オモイグサ	839	物思い	0	0	0	2022-02-02 00:00:00	2022-02-02 00:00:00	0	2022-02-02 00:00:00
3		867	葛城真理奈(エクスティア)	840		0	0	0	2022-02-14 00:00:00	2022-02-14 00:00:00	0	2022-02-14 00:00:00
3		868	リースヴェルヌ(エクスティア・シュヴァリエ)	841		0	0	0	2022-02-14 00:00:00	2022-02-14 00:00:00	0	2022-02-14 00:00:00
3		869	アザリン(エクスティア・マギカ)	842		0	0	0	2022-02-14 00:00:00	2022-02-14 00:00:00	0	2022-02-14 00:00:00
3		870	天久保百合(エクスティア・フローラ)	843		0	0	0	2022-02-14 00:00:00	2022-02-14 00:00:00	0	2022-02-14 00:00:00
1		871	ハカラメ	844	無言の愛、静穏、信じて従う、他	0	0	0	2022-03-07 00:00:00	2022-03-07 00:00:00	0	2022-03-07 00:00:00
1		872	セラスチウム	845	才能、思いがけない出会い、他	0	0	0	2022-03-07 00:00:00	2022-03-07 00:00:00	0	2022-03-07 00:00:00
1		873	ユキザサ	846	美しい輝き、汚れのない、栄光、他	0	0	0	2022-03-07 00:00:00	2022-03-07 00:00:00	0	2022-03-07 00:00:00
1		874	トウガラシ	847	旧友、雅味、嫉妬、生命力、他	0	0	0	2022-03-07 00:00:00	2022-03-07 00:00:00	0	2022-03-07 00:00:00
1		875	セダム(イースター)	848	星の輝き、静寂、落ち着き、他	0	0	1	2022-03-14 00:00:00	2022-03-14 00:00:00	0	2022-03-14 00:00:00
1		876	キンレンカ(イースター)	849	困難に打ち克つ、愛国心	0	0	1	2022-03-14 00:00:00	2022-03-14 00:00:00	0	2022-03-14 00:00:00
1		877	スピランサス	850	純潔、信頼	0	0	0	2022-03-14 00:00:00	2022-03-14 00:00:00	0	2022-03-14 00:00:00
1		878	シンゴニウム	851	心変わり、平和の祈り、喜び	0	0	0	2022-03-14 00:00:00	2022-03-14 00:00:00	0	2022-03-14 00:00:00
1		879	ジュズダマ	852	祈り、恩恵、成し遂げられる思い	0	0	0	2022-03-14 00:00:00	2022-03-14 00:00:00	0	2022-03-14 00:00:00
1		880	ヒサカキ	853	神を尊ぶ、内気、治癒	0	0	0	2022-03-14 00:00:00	2022-03-14 00:00:00	0	2022-03-14 00:00:00
1		881	カリブラコア	854	自然な心、心が和らぐ、他	0	0	0	2022-03-29 00:00:00	2022-03-29 00:00:00	0	2022-03-29 00:00:00
1		882	ムスカリ	855	失望、失意、通じ合う心、他	0	0	0	2022-03-29 00:00:00	2022-03-29 00:00:00	0	2022-03-29 00:00:00
1		883	アルメリア	856	同情、思いやり、共感	0	0	0	2022-03-29 00:00:00	2022-03-29 00:00:00	0	2022-03-29 00:00:00
3		884	上杉謙信	857		0	0	0	2022-04-12 00:00:00	2022-04-12 00:00:00	0	2022-04-12 00:00:00
3		885	ウルザ・プラナアイス	858		0	0	0	2022-04-12 00:00:00	2022-04-12 00:00:00	0	2022-04-12 00:00:00
3		886	マリア・カスタード	859		0	0	0	2022-04-12 00:00:00	2022-04-12 00:00:00	0	2022-04-12 00:00:00
1		887	ブルーベリー	860	信頼、思いやり、幼い恋、他	0	0	0	2022-04-12 00:00:00	2022-04-12 00:00:00	0	2022-04-12 00:00:00
1		888	コフェア	861	一緒に休みましょう	0	0	0	2022-04-12 00:00:00	2022-04-12 00:00:00	0	2022-04-12 00:00:00
1		889	メランポジューム	862	元気、あなたはかわいい、他	0	0	0	2022-04-12 00:00:00	2022-04-12 00:00:00	0	2022-04-12 00:00:00
1		890	アオキ	863	初志貫徹、若く美しく、他	0	0	0	2022-04-12 00:00:00	2022-04-12 00:00:00	0	2022-04-12 00:00:00
1		891	チコレ	864	飾り気がない、倹約、質素	0	0	0	2022-05-09 00:00:00	2022-05-09 00:00:00	0	2022-05-09 00:00:00
1		892	ホルムショルディア	865	かわいらしい、着飾る	0	0	0	2022-05-09 00:00:00	2022-05-09 00:00:00	0	2022-05-09 00:00:00
1		893	タカサゴユリ	866	純潔、飾らぬ美、正直、甘美、他	0	0	0	2022-05-09 00:00:00	2022-05-09 00:00:00	0	2022-05-09 00:00:00
1		894	ヒャクニチソウ	867	不在の友を思う、他	0	0	0	2022-05-17 00:00:00	2022-05-17 00:00:00	0	2022-05-17 00:00:00
1		895	ニコチアナ	868	私は孤独が好き、秘密の恋、他	0	0	0	2022-05-17 00:00:00	2022-05-17 00:00:00	0	2022-05-17 00:00:00
1		896	マンチニール	869	虚偽、他	0	0	0	2022-05-17 00:00:00	2022-05-17 00:00:00	0	2022-05-17 00:00:00
1		897	ヒツジグサ(ジューンブライド)	870	気品溢れるオーラ、清浄、他	0	0	1	2022-05-25 00:00:00	2022-05-25 00:00:00	0	2022-05-25 00:00:00
1		898	キルタンサス(ジューンブライド)	871	恥ずかしがり屋、屈折した魅力、他	0	0	1	2022-05-25 00:00:00	2022-05-25 00:00:00	0	2022-05-25 00:00:00
1		899	ホシクジャク(ジューンブライド)	872	復活の喜び、熱情、恋の年頃	0	0	1	2022-05-25 00:00:00	2022-05-25 00:00:00	0	2022-05-25 00:00:00
1		900	ステファノティス	873	二人で遠くへ旅を、清純、他	0	0	0	2022-05-25 00:00:00	2022-05-25 00:00:00	0	2022-05-25 00:00:00
1		901	リンゴ(ジューンブライド)	874	誘惑、最も美しい人へ、他	0	0	1	2022-05-25 00:00:00	2022-05-25 00:00:00	0	2022-05-25 00:00:00
1		902	デイゴ	875	夢、活力、生命、力、和	0	0	0	2022-05-25 00:00:00	2022-05-25 00:00:00	0	2022-05-25 00:00:00
1		903	アザミ(水着)	876	独立、報復、復讐、満足、他	0	0	1	2022-06-06 00:00:00	2022-06-06 00:00:00	0	2022-06-06 00:00:00
1		904	ヘザー(水着)	877	自立、旅立ち、誠実、他	0	0	1	2022-06-06 00:00:00	2022-06-06 00:00:00	0	2022-06-06 00:00:00
1		905	スイレン(水着)	878	清純な心、信頼、信仰	0	0	1	2022-06-06 00:00:00	2022-06-06 00:00:00	0	2022-06-06 00:00:00
1		906	トリトマ	879	あなたを思うと胸が痛む、他	0	0	0	2022-06-06 00:00:00	2022-06-06 00:00:00	0	2022-06-06 00:00:00
1		907	ブルースター	880	幸福な愛、星の精、他	0	0	0	2022-06-22 00:00:00	2022-06-22 00:00:00	0	2022-06-22 00:00:00
1		908	オーニソガラム	881	潔白、純粋、純潔さ、無垢、他	0	0	0	2022-06-22 00:00:00	2022-06-22 00:00:00	0	2022-06-22 00:00:00
1		909	ボロニア	882	芳香、心が和む、印象的、他	0	0	0	2022-06-22 00:00:00	2022-06-22 00:00:00	0	2022-06-22 00:00:00
1		910	ゲッケイジュ	883	栄光、勝利、栄誉、裏切り、他	0	0	0	2022-06-22 00:00:00	2022-06-22 00:00:00	0	2022-06-22 00:00:00
1		911	マルコミア	884	繊細、優美	0	0	0	2022-06-22 00:00:00	2022-06-22 00:00:00	0	2022-06-22 00:00:00
1		912	ソテツ	885	雄々しい	0	0	0	2022-06-28 00:00:00	2022-06-28 00:00:00	0	2022-06-28 00:00:00
1		913	スモークツリー	886	賑やかな家庭、はかない青春、他	0	0	0	2022-06-28 00:00:00	2022-06-28 00:00:00	0	2022-06-28 00:00:00
1		914	センブリ	887	義侠の愛、弱い者を助ける、他	0	0	0	2022-06-28 00:00:00	2022-06-28 00:00:00	0	2022-06-28 00:00:00
1		915	イチハツ	888	使者、知恵、付き合い上手、他	0	0	0	2022-06-28 00:00:00	2022-06-28 00:00:00	0	2022-06-28 00:00:00
1		916	タケ	889	節度、忠誠、忠義、不動、他	0	0	0	2022-07-06 00:00:00	2022-07-06 00:00:00	0	2022-07-06 00:00:00
1		917	ドラセナ	890	名もない寂寥、さわやかな愛、他	0	0	0	2022-07-12 00:00:00	2022-07-12 00:00:00	0	2022-07-12 00:00:00
1		918	マジナータ	891	真実さ	0	0	0	2022-07-12 00:00:00	2022-07-12 00:00:00	0	2022-07-12 00:00:00
1		919	レシュノルティア(浴衣)	892	淡い初恋、秘密、約束を守る	0	0	1	2022-07-20 00:00:00	2022-07-20 00:00:00	0	2022-07-20 00:00:00
1		920	クルクマ(浴衣)	893	忍耐、あなたの姿に酔いしれる、他	0	0	1	2022-07-20 00:00:00	2022-07-20 00:00:00	0	2022-07-20 00:00:00
1		921	オイランソウ	894	同意・温和・一致	0	0	0	2022-07-20 00:00:00	2022-07-20 00:00:00	0	2022-07-20 00:00:00
1		922	ルリマツリ	895	密かな情熱、いつも明るい、他	0	0	0	2022-07-20 00:00:00	2022-07-20 00:00:00	0	2022-07-20 00:00:00
1		923	ワルナスビ(水着)	896	欺瞞、悪戯	0	0	1	2022-08-02 00:00:00	2022-08-02 00:00:00	0	2022-08-02 00:00:00
1		924	ストレプトカーパス(水着)	897	真実、この囁きに耳を傾けて、他	0	0	1	2022-08-02 00:00:00	2022-08-02 00:00:00	0	2022-08-02 00:00:00
1		925	コンボルブルス(水着)	898	依存、失望、楽しい思い出、他	0	0	1	2022-08-02 00:00:00	2022-08-02 00:00:00	0	2022-08-02 00:00:00
1		926	クロトン	899	妖艶、艶っぽい	0	0	0	2022-08-02 00:00:00	2022-08-02 00:00:00	0	2022-08-02 00:00:00
1		927	オニゲシ	900	夢想家、妄想、優しい愛、他	0	0	0	2022-08-12 00:00:00	2022-08-12 00:00:00	0	2022-08-12 00:00:00
1		928	コットン	901	私を包んで、繊細、有用な、他	0	0	0	2022-08-12 00:00:00	2022-08-12 00:00:00	0	2022-08-12 00:00:00
1		929	アセビ	902	いつもあなたと一緒、他	0	0	0	2022-08-12 00:00:00	2022-08-12 00:00:00	0	2022-08-12 00:00:00
1		930	カスミソウ	903	切なる喜び、親切、他	0	0	0	2022-08-12 00:00:00	2022-08-12 00:00:00	0	2022-08-12 00:00:00
1		931	クロサンドラ	904	虚飾、仲良し、理想の美、他	0	0	0	2022-08-24 00:00:00	2022-08-24 00:00:00	0	2022-08-24 00:00:00
1		932	メコノプシス(水着)	905	憩い、神秘的、恋の予感、他	0	0	1	2022-08-24 00:00:00	2022-08-24 00:00:00	0	2022-08-24 00:00:00
1		933	シュウメイギク(水着)	906	薄れゆく愛、褪せていく愛、他	0	0	1	2022-08-24 00:00:00	2022-08-24 00:00:00	0	2022-08-24 00:00:00
1		934	オオカワヂシャ	907	向こう見ずな性格	0	0	0	2022-08-24 00:00:00	2022-08-24 00:00:00	0	2022-08-24 00:00:00
1		935	ムクゲ	908	尊敬、柔和、信念、説法、他	0	0	0	2022-09-07 00:00:00	2022-09-07 00:00:00	0	2022-09-07 00:00:00
1		936	ネメシア	909	包容力、正直、偽りのない心、他	0	0	0	2022-09-07 00:00:00	2022-09-07 00:00:00	0	2022-09-07 00:00:00
1		937	パボニア	910	慎重、安堵	0	0	0	2022-09-07 00:00:00	2022-09-07 00:00:00	0	2022-09-07 00:00:00
1		938	ヘーベ	911	永遠の命、青春、影の努力者、他	0	0	0	2022-09-07 00:00:00	2022-09-07 00:00:00	0	2022-09-07 00:00:00
1		939	コルベット	912	愚か、心配して震えている(赤)、他	0	0	0	2022-09-13 00:00:00	2022-09-13 00:00:00	0	2022-09-13 00:00:00
1		940	ヒポシルタ	913	敬慕、古きよき時代	0	0	0	2022-09-13 00:00:00	2022-09-13 00:00:00	0	2022-09-13 00:00:00
1		941	カノコソウ	914	適応力、親切、真実の愛情、気さく	0	0	0	2022-09-13 00:00:00	2022-09-13 00:00:00	0	2022-09-13 00:00:00
3		942	ヴァルンボン(アキノキリンソウ)	915	予防、用心、警戒、励まし	0	0	0	2022-09-27 00:00:00	2022-09-27 00:00:00	0	2022-09-27 00:00:00
3		943	エイル(タイム)	916	勇気、あなたの姿に感動する、他	0	0	0	2022-09-27 00:00:00	2022-09-27 00:00:00	0	2022-09-27 00:00:00
3		944	ルルーナ(ガクアジサイ)	917	謙虚	0	0	0	2022-09-27 00:00:00	2022-09-27 00:00:00	0	2022-09-27 00:00:00
3		945	マティア(ツクシ)	918	努力、向上心、意外、驚き	0	0	0	2022-09-27 00:00:00	2022-09-27 00:00:00	0	2022-09-27 00:00:00
1		946	カルダミネ・リラタ(ハロウィン)	919	燃える愛情、情熱的	0	0	1	2022-10-11 00:00:00	2022-10-11 00:00:00	0	2022-10-11 00:00:00
1		947	スパラキシス(ハロウィン)	920	栄耀栄華、陽気な人生、他	0	0	1	2022-10-11 00:00:00	2022-10-11 00:00:00	0	2022-10-11 00:00:00
1		948	タッカ・シャントリエリ	921	孤独な主張、邪悪	0	0	0	2022-10-11 00:00:00	2022-10-11 00:00:00	0	2022-10-11 00:00:00
1		949	シャガ	922	反抗、抵抗、決心、私を認めて、他	0	0	0	2022-10-11 00:00:00	2022-10-11 00:00:00	0	2022-10-11 00:00:00
1		950	カトレア(パラレル学園)	923	魔力、成熟した魅力	0	0	1	2022-10-25 00:00:00	2022-10-25 00:00:00	0	2022-10-25 00:00:00
1		951	エノテラ(パラレル学園)	924	自由な心、無言の愛、他	0	0	1	2022-10-25 00:00:00	2022-10-25 00:00:00	0	2022-10-25 00:00:00
1		952	アネモネ(パラレル学園)	925	儚い夢、薄れゆく希望、他	0	0	1	2022-10-25 00:00:00	2022-10-25 00:00:00	0	2022-10-25 00:00:00
1		953	シロタエギク(パラレル学園)	926	あなたを支える、穏やか、他	0	0	1	2022-10-25 00:00:00	2022-10-25 00:00:00	0	2022-10-25 00:00:00
1		954	イフェイオン(パラレル学園)	927	悲しい別れ、恨み、他	0	0	1	2022-10-25 00:00:00	2022-10-25 00:00:00	0	2022-10-25 00:00:00
1		955	アエルバ	928	長続き、持続	0	0	0	2022-11-07 00:00:00	2022-11-07 00:00:00	0	2022-11-07 00:00:00
1		956	ツツジ(クリスマス)	929	慎み、節度、初恋、情熱、他	0	0	1	2022-11-07 00:00:00	2022-11-07 00:00:00	0	2022-11-07 00:00:00
1		957	ユキヤナギ(クリスマス)	930	自由、気まま、愛嬌	0	0	1	2022-11-07 00:00:00	2022-11-07 00:00:00	0	2022-11-07 00:00:00
1		958	ガンライコウ(クリスマス)	931	不老不死、絶望、粘り強さ、他	0	0	1	2022-11-07 00:00:00	2022-11-07 00:00:00	0	2022-11-07 00:00:00
1		959	クジャクソウ	932	可憐な人、一目ぼれ、悲しみ、他	0	0	0	2022-11-07 00:00:00	2022-11-07 00:00:00	0	2022-11-07 00:00:00
1		960	エリカ・クリスマスパレード	933	博愛、幸運、孤独、心地よい	0	0	0	2022-11-07 00:00:00	2022-11-07 00:00:00	0	2022-11-07 00:00:00
1		961	ヒガンバナ(パラレル学園)	934	情熱、悲しい思い出、独立、他	0	0	1	2022-11-22 00:00:00	2022-11-22 00:00:00	0	2022-11-22 00:00:00
1		962	ヒノキ(パラレル学園)	935	不死、不滅	0	0	1	2022-11-22 00:00:00	2022-11-22 00:00:00	0	2022-11-22 00:00:00
1		963	ネムノキ(パラレル学園)	936	夢想、歓喜、創造力、他	0	0	1	2022-11-22 00:00:00	2022-11-22 00:00:00	0	2022-11-22 00:00:00
1		964	サフラン(パラレル学園)	937	節度ある態度、陽気、喜び、他	0	0	1	2022-11-22 00:00:00	2022-11-22 00:00:00	0	2022-11-22 00:00:00
1		965	スイカズラ(パラレル学園)	938	愛のきずな、献身的な愛、友愛	0	0	1	2022-11-22 00:00:00	2022-11-22 00:00:00	0	2022-11-22 00:00:00
1		966	ブラックバッカラ(クリスマス)	939	憎しみ、永遠の愛、他	0	0	1	2022-12-06 00:00:00	2022-12-06 00:00:00	0	2022-12-06 00:00:00
1		967	オンシジューム(クリスマス)	940	美しい瞳、一緒に踊って	0	0	1	2022-12-06 00:00:00	2022-12-06 00:00:00	0	2022-12-06 00:00:00
1		968	アングレカム	941	祈り、いつまでもあなたと一緒	0	0	0	2022-12-06 00:00:00	2022-12-06 00:00:00	0	2022-12-06 00:00:00
1		969	カトレア(クリスマス)	942	魔力、成熟した魅力	0	0	1	2022-12-06 00:00:00	2022-12-06 00:00:00	0	2022-12-06 00:00:00
1		970	イオノプシジウム	943	さまざまな愛	0	0	0	2022-12-06 00:00:00	2022-12-06 00:00:00	0	2022-12-06 00:00:00
1		971	ワレモコウ(新春)	944	変化、愛慕	0	0	1	2022-12-20 00:00:00	2022-12-20 00:00:00	0	2022-12-20 00:00:00
1		972	ビオラ(新春)	945	信頼、忠実、少女の恋	0	0	1	2022-12-20 00:00:00	2022-12-20 00:00:00	0	2022-12-20 00:00:00
4	2023/01/01 00:00:00	973	ネムノキ(新春)	946	夢想、歓喜、創造力、他	0	0	1	2022-12-20 00:00:00	2022-12-20 00:00:00	0	2022-12-20 00:00:00
1		974	スパティフィラム	947	清らかな心、清純な心、他	0	0	0	2022-12-20 00:00:00	2022-12-20 00:00:00	0	2022-12-20 00:00:00
1		975	クリナム	948	どこか遠くへ、汚れがない、他	0	0	0	2022-12-20 00:00:00	2022-12-20 00:00:00	0	2022-12-20 00:00:00
1		976	ピンクッション	949	どこでも成功を、成功、艶やかな人	0	0	0	2022-12-27 00:00:00	2022-12-27 00:00:00	0	2022-12-27 00:00:00
1		977	ユリオプスデージー	950	円満な関係、夫婦円満、明るい愛	0	0	0	2022-12-27 00:00:00	2022-12-27 00:00:00	0	2022-12-27 00:00:00
1		978	エレモフィラ	951	憧れの佳人、瞳の佳人	0	0	0	2022-12-27 00:00:00	2022-12-27 00:00:00	0	2022-12-27 00:00:00
1		979	キチジョウソウ	952	吉事、よろこび、祝福、祝意	0	0	0	2022-12-27 00:00:00	2022-12-27 00:00:00	0	2022-12-27 00:00:00
1		983	カンガルーポー	953	不思議、驚き、分別、陽気、他	0	0	0	2023-01-17 00:00:00	2023-01-17 00:00:00	0	2023-01-17 00:00:00
1		984	アルストロメリア(式典の礼装)	954	未来への憧れ、機敏	0	0	0	2023-01-17 00:00:00	2023-01-17 00:00:00	0	2023-01-17 00:00:00
1		985	ブロス	955	知徳、翳らない希望	0	0	0	2023-01-17 00:00:00	2023-01-17 00:00:00	0	2023-01-17 00:00:00
1		986	イソギク(式典の礼装)	956	清楚な美しさ、静かな喜び、他	0	0	0	2023-01-17 00:00:00	2023-01-17 00:00:00	0	2023-01-17 00:00:00
1		987	ミヤコグサ	957	また逢う日まで、気まぐれな心、他	0	0	0	2023-01-17 00:00:00	2023-01-17 00:00:00	0	2023-01-17 00:00:00
1		988	ハツユキソウ(バレンタイン)	958	好奇心、穏やかな生活、他	0	0	0	2023-01-31 00:00:00	2023-01-31 00:00:00	0	2023-01-31 00:00:00
1		989	シロツメクサ(バレンタイン)	959	幸運、希望、愛情	0	0	0	2023-01-31 00:00:00	2023-01-31 00:00:00	0	2023-01-31 00:00:00
1		990	イタドリ(バレンタイン)	960	回復、見かけによらない	0	0	0	2023-01-31 00:00:00	2023-01-31 00:00:00	0	2023-01-31 00:00:00
1		991	ジュズダマ(バレンタイン)	961	祈り、恩恵、成し遂げられる思い	0	0	0	2023-01-31 00:00:00	2023-01-31 00:00:00	0	2023-01-31 00:00:00
1		992	モウセンゴケ	962	詐欺、不誠実、無神経、物思い、他	0	0	0	2023-01-31 00:00:00	2023-01-31 00:00:00	0	2023-01-31 00:00:00
1		993	フェリシア	963	無邪気、純潔、純粋、他	0	0	0	2023-02-13 00:00:00	2023-02-13 00:00:00	0	2023-02-13 00:00:00
1		994	デンドロビウム(猫耳メイド)	964	天性の華、わがままな美人	0	0	0	2023-02-13 00:00:00	2023-02-13 00:00:00	0	2023-02-13 00:00:00
1		995	シラカバ	965	いつまでもあなたを待ちます、他	0	0	0	2023-02-13 00:00:00	2023-02-13 00:00:00	0	2023-02-13 00:00:00
1		996	シンビジューム(猫耳メイド)	966	誠実な愛情、深窓の麗人	0	0	0	2023-02-13 00:00:00	2023-02-13 00:00:00	0	2023-02-13 00:00:00
1		997	ミセバヤ	967	慎ましさ、穏やか、憧れ、他	0	0	0	2023-02-13 00:00:00	2023-02-13 00:00:00	0	2023-02-13 00:00:00
1		998	オオイヌノフグリ	968	信頼、忠実、他	0	0	0	2023-03-01 00:00:00	2023-03-01 00:00:00	0	2023-03-01 00:00:00
1		999	コオニタビラコ(犬耳看板娘)	969	仲間と一緒に、調和、他	0	0	0	2023-03-01 00:00:00	2023-03-01 00:00:00	0	2023-03-01 00:00:00
1		1000	イヌマキ	970	色褪せぬ恋、慈愛、他	0	0	0	2023-03-01 00:00:00	2023-03-01 00:00:00	0	2023-03-01 00:00:00
1		2001	シギラリア	971	思い出	0	0	0	2023-03-01 00:00:00	2023-03-01 00:00:00	0	2023-03-01 00:00:00
1		2002	ダイモンジソウ	972	自由、不調和、他	0	0	0	2023-03-01 00:00:00	2023-03-01 00:00:00	0	2023-03-01 00:00:00
1		2003	ブラックベリー(イースター)	973	謙遜、愛情、先見の明、他	0	0	0	2023-03-14 00:00:00	2023-03-14 00:00:00	0	2023-03-14 00:00:00
1		2004	チェッカーベリー(イースター)	974	明日の幸福、好奇心、不老長寿	0	0	0	2023-03-14 00:00:00	2023-03-14 00:00:00	0	2023-03-14 00:00:00
1		2005	ブルーベリー(イースター)	975	信頼、思いやり、幼い恋、他	0	0	0	2023-03-14 00:00:00	2023-03-14 00:00:00	0	2023-03-14 00:00:00
1		2006	オオバコ	976	足跡、足跡を残す、他	0	0	0	2023-03-14 00:00:00	2023-03-14 00:00:00	0	2023-03-14 00:00:00
1		2007	レモングラス	977	爽快、爽やかな性格、凛々しさ、他	0	0	0	2023-03-14 00:00:00	2023-03-14 00:00:00	0	2023-03-14 00:00:00
0		2280	ヤマユリの技花(旧)	210001		0	0	0	2015-02-24 00:00:00	2015-08-25 00:00:00	0	2015-08-25 00:00:00
0		2281	ヤマユリの装花	210002		0	0	0	2015-02-24 00:00:00	2015-02-24 00:00:00	0	2015-02-24 00:00:00
0		2282	ヒメユリの技花	210003		0	0	0	2015-02-24 00:00:00	2015-02-24 00:00:00	0	2015-02-24 00:00:00
0		2283	ヒメユリの装花	210004		0	0	0	2015-02-24 00:00:00	2015-02-24 00:00:00	0	2015-02-24 00:00:00
0		2284	サザンクロスの技花	210005		0	0	0	2015-06-09 00:00:00	2015-06-09 00:00:00	0	2015-06-09 00:00:00
0		2285	サザンクロスの装花	210006		0	0	0	2015-06-09 00:00:00	2015-06-09 00:00:00	0	2015-06-09 00:00:00
0		2286	ディプラデニアの技花	210007		0	0	0	2015-07-23 00:00:00	2015-07-23 00:00:00	0	2015-07-23 00:00:00
0		2287	ディプラデニアの装花	210008		0	0	0	2015-07-23 00:00:00	2015-07-23 00:00:00	0	2015-07-23 00:00:00
0		2288	ラベンダーの技花	210009		0	0	0	2015-07-29 00:00:00	2015-07-29 00:00:00	0	2015-07-29 00:00:00
0		2289	ラベンダーの装花	210010		0	0	0	2015-07-29 00:00:00	2015-07-29 00:00:00	0	2015-07-29 00:00:00
0		2290	エーデルワイスの技花	210011		0	0	0	2015-08-10 00:00:00	2015-08-10 00:00:00	0	2015-08-10 00:00:00
0		2291	エーデルワイスの装花	210012		0	0	0	2015-08-10 00:00:00	2015-08-10 00:00:00	0	2015-08-10 00:00:00
0		2292	ギンリョウソウの技花	210013		0	0	0	2015-08-20 00:00:00	2015-08-20 00:00:00	0	2015-08-20 00:00:00
0		2293	ギンリョウソウの装花	210014		0	0	0	2015-08-20 00:00:00	2015-08-20 00:00:00	0	2015-08-20 00:00:00
0		2294	ヤマユリの技花	210000		0	0	0	2015-08-25 00:00:00	2015-08-25 00:00:00	0	2015-08-25 00:00:00
0		2295	ハリエンジュの技花	210016		0	0	0	2015-09-01 00:00:00	2015-09-01 00:00:00	0	2015-09-01 00:00:00
0		2296	ハリエンジュの装花	210017		0	0	0	2015-09-01 00:00:00	2015-09-01 00:00:00	0	2015-09-01 00:00:00
0		2297	ヨルガオの技花	210018		0	0	0	2015-09-07 00:00:00	2015-09-07 00:00:00	0	2015-09-07 00:00:00
0		2298	ヨルガオの装花	210019		0	0	0	2015-09-07 00:00:00	2015-09-07 00:00:00	0	2015-09-07 00:00:00
0		2299	タチバナの技花	210020		0	0	0	2015-09-15 00:00:00	2015-09-18 00:00:00	0	2015-09-18 00:00:00
0		2300	タチバナの装花	210021		0	0	0	2015-09-15 00:00:00	2015-09-18 00:00:00	0	2015-09-18 00:00:00
0		2301	ガイラルディアの技花	210022		0	0	0	2015-09-28 00:00:00	2015-09-29 00:00:00	0	2015-09-29 00:00:00
0		2302	ガイラルディアの装花	210023		0	0	0	2015-09-28 00:00:00	2015-09-29 00:00:00	0	2015-09-29 00:00:00
0		2303	スズランノキの技花	210024		0	0	0	2015-10-09 00:00:00	2015-10-09 00:00:00	0	2015-10-09 00:00:00
0		2304	スズランノキの装花	210025		0	0	0	2015-10-09 00:00:00	2015-10-09 00:00:00	0	2015-10-09 00:00:00
0		2305	レシュノルティアの技花	210026		0	0	0	2015-10-20 00:00:00	2015-10-20 00:00:00	0	2015-10-20 00:00:00
0		2306	レシュノルティアの装花	210027		0	0	0	2015-10-20 00:00:00	2015-10-20 00:00:00	0	2015-10-20 00:00:00
0		2307	リンドウの技花	210028		0	0	0	2015-10-27 00:00:00	2015-10-27 00:00:00	0	2015-10-27 00:00:00
0		2308	リンドウの装花	210029		0	0	0	2015-10-27 00:00:00	2015-10-27 00:00:00	0	2015-10-27 00:00:00
0		2309	ゼラニウムの技花	210030		0	0	0	2015-11-04 00:00:00	2015-11-04 00:00:00	0	2015-11-04 00:00:00
0		2310	ゼラニウムの装花	210031		0	0	0	2015-11-04 00:00:00	2015-11-04 00:00:00	0	2015-11-04 00:00:00
0		2311	ヤツデの技花	210032		0	0	0	2015-11-09 00:00:00	2015-11-09 00:00:00	0	2015-11-09 00:00:00
0		2312	ヤツデの装花	210033		0	0	0	2015-11-09 00:00:00	2015-11-09 00:00:00	0	2015-11-09 00:00:00
0		2313	オトギリソウの技花	210034		0	0	0	2015-11-17 00:00:00	2015-11-17 00:00:00	0	2015-11-17 00:00:00
0		2314	オトギリソウの装花	210035		0	0	0	2015-11-17 00:00:00	2015-11-17 00:00:00	0	2015-11-17 00:00:00
0		2315	サンダーソニアの技花	210036		0	0	0	2015-11-24 00:00:00	2015-11-24 00:00:00	0	2015-11-24 00:00:00
0		2316	サンダーソニアの装花	210037		0	0	0	2015-11-24 00:00:00	2015-11-24 00:00:00	0	2015-11-24 00:00:00
0		2317	ホーリーの技花	210038		0	0	0	2015-12-07 00:00:00	2015-12-07 00:00:00	0	2015-12-07 00:00:00
0		2318	ホーリーの装花	210039		0	0	0	2015-12-07 00:00:00	2015-12-07 00:00:00	0	2015-12-07 00:00:00
0		2319	カンナの技花	210040		0	0	0	2015-12-09 00:00:00	2015-12-15 00:00:00	0	2015-12-15 00:00:00
0		2320	カンナの装花	210041		0	0	0	2015-12-09 00:00:00	2015-12-15 00:00:00	0	2015-12-15 00:00:00
0		2321	マツの技花	210042		0	0	0	2015-12-21 00:00:00	2015-12-21 00:00:00	0	2015-12-21 00:00:00
0		2322	マツの装花	210043		0	0	0	2015-12-21 00:00:00	2015-12-21 00:00:00	0	2015-12-21 00:00:00
