160	1000184	遠い異世界から	とおいいせかいから	6	160	normal	75	90	66	25	32	10	奇妙な縁でやって来た、異なる世界のお客様。<br>不思議な瀬戸物追いかけて、東奔西走大冒険！<br>――だけど、疲れてちょっと一休み。<br>果たしていつになったら帰れるのやら……。<br>嗚呼、はにほー、はにほー。<br>	
161	1000110	はじめてじゃないおつかい	はじめてじゃないおつかい	6	161	normal	113	90	51	25	36	10	「待ってて……一番いいお水、汲んでくる……！」<br>ご主人様に頼まれたのは、普通の井戸水。<br>だけどメイドさん、すご～く張り切って出かけました。<br>「……大丈夫、なんでしょうか……」<br>「大丈夫でしょう。すぐそこの井戸だし」<br>「……反対方向、ですけど……」<br>「……………………」<br>あ～らら、やっちゃった。<br>森の奥へと消えていくメイドさんを見送って、<br>ご主人様は今日も頭を抱えるのでした。	
162	1000151	午後のひととき	ごごのひととき	6	162	normal	225	90	30	25	23	10	暖かな陽気の窓際で、あなた様のために紅茶を一杯。<br>貴族として誇り高く生きるマーガレット様が、<br>たまには肩の力を抜けるように。<br>いつもは気難しげなそのお顔をふと綻ばせるひとときが、<br>わたくしは何よりも幸せなのでございます。	
163	1000147	あなたがくれた紙の指輪	あなたがくれたかみのゆびわ	6	163	normal	120	90	39	25	45	10	無表情で、口数も少ないわたしのこと、<br>なんでもお見通しのあなた。<br>そんなあなたとのつながりを感じるものがあるなら、<br>それが即席で作った紙の指輪だとしても十分。<br>どんなに疲れても、離れても……<br>大好きなあなたとずっと繋がってるから、がんばるよ。	
164	1000153	リーダーの座は誰のもの？	りーだーのざはだれのもの?	6	164	normal	15	90	6	25	110	10	監獄島で行われた強化合宿。<br>才能ある若き花騎士たちが、<br>己の力を磨くために切磋琢磨している。<br>「グループのリーダー？　私に決まってるわ！」<br>「そうでしょうか。なかなか呼ばれませんけど……」<br>正反対な二人が話していると、<br>その名を呼ぶのは教官ではなく……？	
165	1000141	恋バナマシンガントーク	こいばなましんがんとーく	6	165	normal	300	90	18	25	12	10	ちょっぴり刺激的な恋バナをしただけで<br>顔を真っ赤にしちゃう、可愛い可愛い双子のお姉ちゃん。<br>ゼフィランサスもきっと素敵な恋ができるんだから、<br>ポーズだけじゃなくてもっと積極的になればいいのに。<br>よーし、もっともっとリリーの恋バナを聞かせて、<br>ゼフィランサスの魅力をギュンギュン上げてあげるからね♪	
166	1000146	天に咲く華、手の中の華	てんにさくはな、てのなかのはな	6	166	normal	75	90	45	25	53	10	夜空を彩る大輪に比べて、小さく儚い線香花火。<br>けれど、その光は人々の心を照らし、<br>ひとときの安らぎを与えてくれる。<br>また明日から、前を向いて頑張るために、<br>今はゆっくり、語らいの時間を楽しみましょう。	
167	1000156	可愛いハナたちの卒業旅行	かわいいはなたちのそつぎょうりょこう	6	167	normal	0	90	60	25	60	10	「ハナイちゃん、あっちに行ってみましょう！」<br>「うん！　いこいこ、フリージアちゃん！」<br>騎士学校を卒業したての花たちが、<br>手を取り合って駆けていく。<br>やがて騎士団に配属される彼女たちの門出を祝い、<br>素敵な卒業旅行が幕を開ける……！？	
168	1000166	姉妹の絆	しまいのきずな	6	168	normal	150	90	48	25	27	10	「夜の海って、すっごく綺麗じゃない？」<br>世界の敵との決戦前夜に、のんきな姉はそんなことを言う。<br>……確かに静かで、幻想的で、別世界のようだけど。<br>「おー！　綺麗な海だなー！」<br>「はぁ……うるさいですよ、バカ姉」<br>二人はどうしようもなく抜けていて、マイペースで……<br>魔法のように、私を知らない世界へと連れ出してしまう。	
169	1000144	あにまるナイツ、ショータイム	あにまるないつ、しょーたいむ	6	169	normal	15	90	111	25	3	10	みんな～、こ～んに～ちは～！<br>絵本の世界から、素敵な仲間たちがやってきたよ～！<br>甘えたがりのすいーとインコ♪<br>勇気あるリーダー、ライオンはーと★<br>向こうでいぬワンダーも元気に手を振ってるよ！<br>さぁ、楽しい楽しいショーの始まりだ～！	
170	1000174	†シャドウノヴァカプリチオ†	しゃどうのゔぁかぷりちお	6	170	normal	300	90	0	25	30	10	虚の闇より深き夜　無の彼方より白き星<br>吹雪の中に隠されし　陰謀を打ち砕かん<br>華の乙女に相対す　愚かなる者よ<br>聴け、我が裁きの歌<br>「我らの手により、必ずや正義が成されるでしょう」<br>――総員、抜剣！！	
171	1000134	一人前を目指して	いちにんまえをめざして	6	171	normal	150	90	39	25	36	10	崩れた天井、破れたカーテン。<br>ボロボロの部屋に、優しい声とペンを走らせる音が響く。<br>貴族の名に恥じぬ立派な人になり、<br>いつか再び、素敵なお屋敷を建て直すため。<br>優しい家庭教師に見守られ、<br>今日も彼女は勉学に精を出すのです。	
172	1000160	魂を燃やせ！！	たましいをもやせ	6	172	normal	60	90	42	25	60	10	ついに開幕、ベイサボール大会！<br>熱い声援に背中を押され、選手の闘志も最高潮！<br>一球入魂！　熱血ピッチャー、ビバーナム！<br>好球必打！　クールなバッター、ウキツリボク！<br>二人の勝負の行方は、果たして――！？	
